cement,slag,fly_ash,water,superplasticizer,coarse_agg,fine_agg,age,strength,source
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.14,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.41,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,30.2,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.39,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.81,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.6,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.58,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.41,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.74,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,21.01,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,21.69,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,20.82,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,21.11,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,21.01,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,20.43,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,22.08,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,22.95,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,21.21,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,21.4,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,21.79,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,23.82,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,21.21,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,23.63,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,22.47,D4
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,24.99,D4
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,24.89,D4
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,25.08,D4
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,25.08,D4
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,24.69,D4
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,25.18,D4
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,24.69,D4
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,25.18,D4
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,25.28,D4
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,25.37,D4
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,26.15,D4
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,25.28,D4
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,26.83,D4
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,27.5,D4
409.09090909090907,0.0,0.0,180.0,0.0,1056.5454545454545,704.3636363636365,28.0,24.99,D4
428.5714285714286,0.0,0.0,180.0,0.0,1044.8571428571427,696.5714285714286,28.0,26.92,D4
428.5714285714286,0.0,0.0,180.0,0.0,1044.8571428571427,696.5714285714286,28.0,27.31,D4
428.5714285714286,0.0,0.0,180.0,0.0,1044.8571428571427,696.5714285714286,28.0,28.47,D4
428.5714285714286,0.0,0.0,180.0,0.0,1044.8571428571427,696.5714285714286,28.0,28.67,D4
428.5714285714286,0.0,0.0,180.0,0.0,1044.8571428571427,696.5714285714286,28.0,27.6,D4
428.5714285714286,0.0,0.0,180.0,0.0,1044.8571428571427,696.5714285714286,28.0,27.99,D4
428.5714285714286,0.0,0.0,180.0,0.0,1044.8571428571427,696.5714285714286,28.0,28.18,D4
428.5714285714286,0.0,0.0,180.0,0.0,1044.8571428571427,696.5714285714286,28.0,30.41,D4
428.5714285714286,0.0,0.0,180.0,0.0,1044.8571428571427,696.5714285714286,28.0,29.83,D4
428.5714285714286,0.0,0.0,180.0,0.0,1044.8571428571427,696.5714285714286,28.0,29.83,D4
428.5714285714286,0.0,0.0,180.0,0.0,1044.8571428571427,696.5714285714286,28.0,28.86,D4
428.5714285714286,0.0,0.0,180.0,0.0,1044.8571428571427,696.5714285714286,28.0,29.92,D4
428.5714285714286,0.0,0.0,180.0,0.0,1044.8571428571427,696.5714285714286,28.0,35.06,D4
428.5714285714286,0.0,0.0,180.0,0.0,1044.8571428571427,696.5714285714286,28.0,33.8,D4
428.5714285714286,0.0,0.0,180.0,0.0,1044.8571428571427,696.5714285714286,28.0,32.83,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,10.79,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,13.28,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,10.79,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.54,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.73,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.88,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,14.0,15.52,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,14.0,17.68,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,14.0,16.93,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,19.92,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,19.34,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,19.59,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,7.0,21.75,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,7.0,18.09,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,7.0,20.75,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,7.0,21.0,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,7.0,26.89,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,14.0,28.05,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,14.0,22.16,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,14.0,25.81,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,21.0,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,26.56,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,24.73,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,26.89,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,31.71,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,28.05,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,7.0,19.92,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,7.0,17.35,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,7.0,19.59,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,30.96,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,28.39,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,29.55,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,31.37,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,34.94,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,29.13,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,7.0,19.17,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,7.0,16.93,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,7.0,17.35,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,14.0,20.67,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,14.0,22.16,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,14.0,19.92,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,31.21,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,36.02,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,27.56,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,29.63,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,33.45,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,28.0,31.62,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,25.4,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,21.54,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.37,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.21,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,16.72,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,17.92,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,17.52,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,20.74,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,18.25,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,18.17,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,15.43,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,13.1,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,13.42,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,15.11,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,34.19,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,36.12,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,32.35,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,29.44,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,15.2,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,41.84,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,39.9,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,37.96,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,36.12,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,33.22,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,39.9,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,45.61,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,43.68,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,37.96,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,39.9,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,41.84,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,50.36,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,39.9,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,29.44,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,37.96,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,46.58,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,44.64,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,50.36,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,39.9,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,52.29,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,36.12,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,44.64,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,37.96,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,34.19,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,34.19,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,45.61,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,44.64,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,37.96,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,42.8,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,39.9,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,40.87,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,37.96,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,41.84,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,35.06,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,3285.0,29.44,D4
180.0,0.0,0.0,180.0,0.0,1194.0,796.0,90.0,16.7,D4
180.0,0.0,0.0,180.0,0.0,1194.0,796.0,90.0,16.74,D4
300.0,0.0,0.0,180.0,0.0,1122.0,748.0,90.0,31.51,D4
300.0,0.0,0.0,180.0,0.0,1122.0,748.0,90.0,31.28,D4
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,90.0,36.76,D4
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,90.0,37.46,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,90.0,59.61,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,90.0,54.91,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,90.0,50.53,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,90.0,49.18,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,90.0,66.45,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,90.0,58.93,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,90.0,62.07,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,90.0,62.33,D4
180.0,0.0,0.0,180.0,0.0,1194.0,796.0,90.0,16.7,D4
180.0,0.0,0.0,180.0,0.0,1194.0,796.0,90.0,16.74,D4
300.0,0.0,0.0,180.0,0.0,1122.0,748.0,90.0,31.51,D4
300.0,0.0,0.0,180.0,0.0,1122.0,748.0,90.0,31.28,D4
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,90.0,36.76,D4
327.27272727272725,0.0,0.0,180.0,0.0,1105.6363636363635,737.0909090909091,90.0,37.46,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,90.0,59.61,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,90.0,54.91,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,90.0,50.53,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,90.0,49.18,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,90.0,66.45,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,90.0,58.93,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,90.0,62.07,D4
450.0,0.0,0.0,180.0,0.0,1032.0,688.0,90.0,62.33,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.45,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.03,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.54,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.88,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,30.3,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.47,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.28,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.62,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.03,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,37.35,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.56,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.22,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.22,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.54,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.37,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.28,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,23.24,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,22.83,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.56,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.07,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.07,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.88,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.94,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,47.31,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,40.67,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.84,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,46.48,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.22,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.62,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.13,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.07,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.07,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.54,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.03,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,30.3,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.22,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.62,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.79,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.62,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.54,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.03,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,20.75,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.13,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.88,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,21.58,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.88,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.84,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,42.33,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,21.58,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,22.83,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,20.34,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,21.58,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,21.17,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.15,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.9,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,23.66,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.39,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.98,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.56,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.98,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,30.71,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.2,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,42.33,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.69,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,37.35,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.52,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,37.35,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,38.18,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,37.35,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.01,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.69,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,40.67,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,38.18,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.88,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,30.13,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.86,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,37.35,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.52,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.22,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.88,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.05,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.13,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.47,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.39,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.47,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.56,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.96,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.28,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.05,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.56,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.05,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.54,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.94,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.62,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.96,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.54,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.54,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.96,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,20.34,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,19.09,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,19.51,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.39,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.57,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.05,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.39,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.9,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,32.37,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.64,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.56,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.15,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.84,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.2,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.22,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,21.17,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,22.41,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,20.75,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,38.18,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,27.39,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.2,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,23.24,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.88,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.98,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,40.26,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,41.92,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.62,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,36.11,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,46.9,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.2,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,38.18,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,43.99,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.2,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.54,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,31.54,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.2,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.2,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,33.62,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.03,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.01,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,39.84,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,42.33,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,43.99,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,34.86,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.22,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.56,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,30.71,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,35.28,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,29.88,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,26.56,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,28.22,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,24.9,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,7.0,11.42,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,28.0,17.42,D4
360.0,0.0,0.0,180.0,0.0,1086.0,724.0,56.0,18.77,D4
400.0,0.0,0.0,180.0,0.0,1062.0,708.0,7.0,19.84,D4
